Branch Name,Commit Hash,File Name,Method Name,Method Code,Commit Link,Method Code No Comments,Tokens
master,2a969b3c1603a5aaf94b98309940c5aa815f9664,MainActivity.java,onCreate,"    protected void onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_main);
    }",https://www.github.com/devgianlu/aria2android/commit/2a969b3c1603a5aaf94b98309940c5aa815f9664,"    protected void onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_main);
    }
","['    ', 'protected', ' ', 'void', ' ', 'onCreate', '(', 'Bundle', ' ', 'savedInstanceState', ')', ' ', '{', '\n', '        ', 'super', '.', 'onCreate', '(', 'savedInstanceState', ')', ';', '\n', '        ', 'setContentView', '(', 'R', '.', 'layout', '.', 'activity_main', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,2a969b3c1603a5aaf94b98309940c5aa815f9664,ExampleUnitTest.java,addition_isCorrect,"    public void addition_isCorrect() throws Exception {
        assertEquals(4, 2 + 2);
    }",https://www.github.com/devgianlu/aria2android/commit/2a969b3c1603a5aaf94b98309940c5aa815f9664,"    public void addition_isCorrect() throws Exception {
        assertEquals(4, 2 + 2);
    }
","['    ', 'public', ' ', 'void', ' ', 'addition_isCorrect', '(', ')', ' ', 'throws', ' ', 'Exception', ' ', '{', '\n', '        ', 'assertEquals', '(', '4', ',', ' ', '2', ' ', '+', ' ', '2', ')', ';', '\n', '    ', '}', '\n', '<END>']"
master,2184f579ae75c7c2fcd72a841f0019e745d62147,DownloadBinActivity.java,onStart,"            public void onStart() {
                DownloadBinActivity.this.runOnUiThread(new Runnable() {
                    @Override",https://www.github.com/devgianlu/aria2android/commit/2184f579ae75c7c2fcd72a841f0019e745d62147,"            public void onStart() {
                DownloadBinActivity.this.runOnUiThread(new Runnable() {
                    @Override
","['            ', 'public', ' ', 'void', ' ', 'onStart', '(', ')', ' ', '{', '\n', '                ', 'DownloadBinActivity', '.', 'this', '.', 'runOnUiThread', '(', 'new', ' ', 'Runnable', '(', ')', ' ', '{', '\n', '                    ', '@Override', '\n', '<END>']"
master,2184f579ae75c7c2fcd72a841f0019e745d62147,DownloadBinActivity.java,run,"                    public void run() {
                        pd.show();
                    }",https://www.github.com/devgianlu/aria2android/commit/2184f579ae75c7c2fcd72a841f0019e745d62147,"                    public void run() {
                        pd.show();
                    }
","['                    ', 'public', ' ', 'void', ' ', 'run', '(', ')', ' ', '{', '\n', '                        ', 'pd', '.', 'show', '(', ')', ';', '\n', '                    ', '}', '\n', '<END>']"
master,2184f579ae75c7c2fcd72a841f0019e745d62147,DownloadBinActivity.java,onStart,"                                public void onStart() {
                                    DownloadBinActivity.this.runOnUiThread(new Runnable() {
                                        @Override",https://www.github.com/devgianlu/aria2android/commit/2184f579ae75c7c2fcd72a841f0019e745d62147,"                                public void onStart() {
                                    DownloadBinActivity.this.runOnUiThread(new Runnable() {
                                        @Override
","['                                ', 'public', ' ', 'void', ' ', 'onStart', '(', ')', ' ', '{', '\n', '                                    ', 'DownloadBinActivity', '.', 'this', '.', 'runOnUiThread', '(', 'new', ' ', 'Runnable', '(', ')', ' ', '{', '\n', '                                        ', '@Override', '\n', '<END>']"
master,2184f579ae75c7c2fcd72a841f0019e745d62147,DownloadBinActivity.java,run,"                                        public void run() {
                                            pd.show();
                                        }",https://www.github.com/devgianlu/aria2android/commit/2184f579ae75c7c2fcd72a841f0019e745d62147,"                                        public void run() {
                                            pd.show();
                                        }
","['                                        ', 'public', ' ', 'void', ' ', 'run', '(', ')', ' ', '{', '\n', '                                            ', 'pd', '.', 'show', '(', ')', ';', '\n', '                                        ', '}', '\n', '<END>']"
master,2184f579ae75c7c2fcd72a841f0019e745d62147,DownloadBinActivity.java,onResponse,"                                public void onResponse(String response) {
                                    pd.dismiss();

                                    String downloadURL;
                                    try {
                                        downloadURL = new JSONObject(response).getJSONArray(""assets"").getJSONObject(0).getString(""browser_download_url"");",https://www.github.com/devgianlu/aria2android/commit/2184f579ae75c7c2fcd72a841f0019e745d62147,"                                public void onResponse(String response) {
                                    pd.dismiss();

                                    String downloadURL;
                                    try {
                                        downloadURL = new JSONObject(response).getJSONArray(""assets"").getJSONObject(0).getString(""browser_download_url"");
","['                                ', 'public', ' ', 'void', ' ', 'onResponse', '(', 'String', ' ', 'response', ')', ' ', '{', '\n', '                                    ', 'pd', '.', 'dismiss', '(', ')', ';', '\n', '\n', '                                    ', 'String', ' ', 'downloadURL', ';', '\n', '                                    ', 'try', ' ', '{', '\n', '                                        ', 'downloadURL', ' ', '=', ' ', 'new', ' ', 'JSONObject', '(', 'response', ')', '.', 'getJSONArray', '(', '""', 'assets', '""', ')', '.', 'getJSONObject', '(', '0', ')', '.', 'getString', '(', '""', 'browser_download_url', '""', ')', ';', '\n', '<END>']"
master,2184f579ae75c7c2fcd72a841f0019e745d62147,DownloadBinActivity.java,onException,"                                public void onException(Exception exception) {
                                    Utils.UIToast(DownloadBinActivity.this, Utils.TOAST_MESSAGES.FAILED_RETRIEVING_RELEASES, exception);
                                }",https://www.github.com/devgianlu/aria2android/commit/2184f579ae75c7c2fcd72a841f0019e745d62147,"                                public void onException(Exception exception) {
                                    Utils.UIToast(DownloadBinActivity.this, Utils.TOAST_MESSAGES.FAILED_RETRIEVING_RELEASES, exception);
                                }
","['                                ', 'public', ' ', 'void', ' ', 'onException', '(', 'Exception', ' ', 'exception', ')', ' ', '{', '\n', '                                    ', 'Utils', '.', 'UIToast', '(', 'DownloadBinActivity', '.', 'this', ',', ' ', 'Utils', '.', 'TOAST_MESSAGES', '.', 'FAILED_RETRIEVING_RELEASES', ',', ' ', 'exception', ')', ';', '\n', '                                ', '}', '\n', '<END>']"
master,2184f579ae75c7c2fcd72a841f0019e745d62147,DownloadBinActivity.java,onFailed,"                                public void onFailed(int code, String message) {
                                    Utils.UIToast(DownloadBinActivity.this, Utils.TOAST_MESSAGES.FAILED_RETRIEVING_RELEASES, ""#"" + code + "": "" + message);
                                }",https://www.github.com/devgianlu/aria2android/commit/2184f579ae75c7c2fcd72a841f0019e745d62147,"                                public void onFailed(int code, String message) {
                                    Utils.UIToast(DownloadBinActivity.this, Utils.TOAST_MESSAGES.FAILED_RETRIEVING_RELEASES, ""#"" + code + "": "" + message);
                                }
","['                                ', 'public', ' ', 'void', ' ', 'onFailed', '(', 'int', ' ', 'code', ',', ' ', 'String', ' ', 'message', ')', ' ', '{', '\n', '                                    ', 'Utils', '.', 'UIToast', '(', 'DownloadBinActivity', '.', 'this', ',', ' ', 'Utils', '.', 'TOAST_MESSAGES', '.', 'FAILED_RETRIEVING_RELEASES', ',', ' ', '""', '#', '""', ' ', '+', ' ', 'code', ' ', '+', ' ', '""', ': ', '""', ' ', '+', ' ', 'message', ')', ';', '\n', '                                ', '}', '\n', '<END>']"
master,2184f579ae75c7c2fcd72a841f0019e745d62147,DownloadBinActivity.java,run,"                    public void run() {
                        builder.create().show();
                    }",https://www.github.com/devgianlu/aria2android/commit/2184f579ae75c7c2fcd72a841f0019e745d62147,"                    public void run() {
                        builder.create().show();
                    }
","['                    ', 'public', ' ', 'void', ' ', 'run', '(', ')', ' ', '{', '\n', '                        ', 'builder', '.', 'create', '(', ')', '.', 'show', '(', ')', ';', '\n', '                    ', '}', '\n', '<END>']"
master,2184f579ae75c7c2fcd72a841f0019e745d62147,DownloadBinActivity.java,onException,"            public void onException(Exception exception) {
                pd.dismiss();
                Utils.UIToast(DownloadBinActivity.this, Utils.TOAST_MESSAGES.FAILED_RETRIEVING_RELEASES, exception);
            }",https://www.github.com/devgianlu/aria2android/commit/2184f579ae75c7c2fcd72a841f0019e745d62147,"            public void onException(Exception exception) {
                pd.dismiss();
                Utils.UIToast(DownloadBinActivity.this, Utils.TOAST_MESSAGES.FAILED_RETRIEVING_RELEASES, exception);
            }
","['            ', 'public', ' ', 'void', ' ', 'onException', '(', 'Exception', ' ', 'exception', ')', ' ', '{', '\n', '                ', 'pd', '.', 'dismiss', '(', ')', ';', '\n', '                ', 'Utils', '.', 'UIToast', '(', 'DownloadBinActivity', '.', 'this', ',', ' ', 'Utils', '.', 'TOAST_MESSAGES', '.', 'FAILED_RETRIEVING_RELEASES', ',', ' ', 'exception', ')', ';', '\n', '            ', '}', '\n', '<END>']"
master,2184f579ae75c7c2fcd72a841f0019e745d62147,DownloadBinActivity.java,onFailed,"            public void onFailed(int code, String message) {
                pd.dismiss();
                Utils.UIToast(DownloadBinActivity.this, Utils.TOAST_MESSAGES.FAILED_RETRIEVING_RELEASES, ""#"" + code + "": "" + message);
            }",https://www.github.com/devgianlu/aria2android/commit/2184f579ae75c7c2fcd72a841f0019e745d62147,"            public void onFailed(int code, String message) {
                pd.dismiss();
                Utils.UIToast(DownloadBinActivity.this, Utils.TOAST_MESSAGES.FAILED_RETRIEVING_RELEASES, ""#"" + code + "": "" + message);
            }
","['            ', 'public', ' ', 'void', ' ', 'onFailed', '(', 'int', ' ', 'code', ',', ' ', 'String', ' ', 'message', ')', ' ', '{', '\n', '                ', 'pd', '.', 'dismiss', '(', ')', ';', '\n', '                ', 'Utils', '.', 'UIToast', '(', 'DownloadBinActivity', '.', 'this', ',', ' ', 'Utils', '.', 'TOAST_MESSAGES', '.', 'FAILED_RETRIEVING_RELEASES', ',', ' ', '""', '#', '""', ' ', '+', ' ', 'code', ' ', '+', ' ', '""', ': ', '""', ' ', '+', ' ', 'message', ')', ';', '\n', '            ', '}', '\n', '<END>']"
